name,num_classes,classes_used,ratio,learning_rate,mean_0,variance_0,mean_10,variance_10,mean_20,variance_20,mean_30,variance_30,cap,mean_40,variance_40,mean_50,variance_50,normalization,other
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.47789045,0.0219816049983725,0.78081535,0.0002722917172024,0.8221031999999999,0.0001794889077599,0.8548814,9.33491188899996e-05,10.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.4909364500000001,0.0134230336935725,0.7796294999999999,0.0004225561253999,0.7871465499999999,0.0001554614978225,0.7987987,9.632807761000072e-05,10.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.4744481,0.0176685091920399,0.61754645,0.0123659697649725,0.69880945,0.0047594354299724,0.7418672500000001,0.0018931696590124,10.0,,,,,True,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.05,0.45494045,0.0150598423256725,0.87994085,0.0030304217602024,0.8850323999999998,0.00096752495244,0.8527757999999999,0.0025595776105099,1.0,,,,,True,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.01,0.4607851,0.0139917709194899,0.8941939999999999,9.798386820000024e-05,0.8536815499999999,0.0080524927364225,0.8935112999999999,9.79091468099996e-05,1.0,,,,,True,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.4803594,0.01379133846214,0.78945035,0.0002596458354024,0.8246367500000001,0.0002930370777625,0.85223175,0.0001877460905624,1.0,,,,,True,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.4441056999999999,0.0144532260498599,0.7685565,0.0011399205076,0.7853225,0.0002589529552499,0.8042142499999999,0.0002435292339625,1.0,,,,,True,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.4409226499999999,0.0124039317637524,0.6393529,0.0112408583671899,0.7309984000000002,0.00267686336449,0.7640717499999999,0.0008981151570124,1.0,,,,,True,
triplet_loss_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.51822905,0.0122912038227224,0.6005022000000001,0.0090762088244599,0.6516063000000001,0.00548149050851,0.6837845500000002,0.0028540100190225,1.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(5e-06, 0.01)",0.4899861,0.01787263013229,0.9194648,1.4392918759999812e-05,0.9286975,4.498011384999959e-05,0.9350425,6.720112425000019e-05,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(1e-06, 0.005)",0.54450665,0.0094121085594524,0.9045894,4.05572894399993e-05,0.9219536,1.6559511640000222e-05,0.929365,2.0527717400000064e-05,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(1e-06, 0.001)",0.5028319000000001,0.01987788096714,0.8102523000000001,0.00034567812556,0.8594645999999999,0.0002584896822399,0.88455645,0.0001044778309724,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(5e-06, 0.0005)",0.436778,0.0109645250514,0.7888518999999999,7.531588949000003e-05,0.8168913,6.907184460999996e-05,0.8415031999999998,6.906702880999949e-05,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(5e-06, 0.001)",0.4552733,0.01988964675071,0.8182182500000001,0.0001078807371624,0.8618805,0.00010263595145,0.8850282999999999,3.416209000999988e-05,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(1e-06, 0.0005)",0.4841292,0.01011714412806,0.79313485,0.0001749771033025,0.8193950999999998,0.00018209710369,0.8464951,0.0001660507794399,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(1e-06, 0.0001)",0.5132095,0.0128399178735999,0.7161176499999999,0.0012938276736025,0.7518890999999999,0.00070857145174,0.76398075,0.0004858472491125,0.0,,,,,True,
triplet_loss,2.0,"(0, 1)","(1, 1)","(5e-06, 0.0005)",0.44704565,0.0101106519720025,0.7788302,0.00029197023536,0.81022175,0.0002934291255624,0.8379142999999999,0.00029994834421,0.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.52780165,0.0139446140083524,0.76007515,0.0088659920912524,0.7504052,0.01041465870861,0.7441020500000001,0.0101837214793225,1.0,,,,,False,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.005,0.4899417,0.01670256511086,0.7815352999999999,0.00931571979501,0.7604092499999999,0.0175661894213125,0.72447255,0.0169625690316225,1.0,,,,,False,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.5170202500000001,0.0091200629445625,0.7595041,0.0085607242663399,0.8004280500000001,0.0020850542416724,0.8023609,0.0007180246839399,1.0,,,,,False,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.5523624500000001,0.0121820504803724,0.7456927,0.0012827111429099,0.773549,0.0004646721995499,0.7842852,0.0009609452781099,1.0,,,,,False,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",5e-05,0.4101879,0.0095781382306899,0.6494161999999999,0.01317696814721,0.7067894,0.01044700016854,0.7427769,0.0071333529516899,1.0,,,,,False,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.49157465,0.0119752460172025,0.80650645,0.0010799894432225,0.7983452,0.0015668236716099,0.7837802,0.00368425760271,5.0,,,,,False,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.005,0.5226679,0.0165036997452399,0.79066635,0.0066123907528524,0.7655837,0.01439175317101,0.8157995,0.0009718062164999,5.0,,,,,False,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.4609728,0.00734453854271,0.83081345,0.0005516561010224,0.7996321500000001,0.0072673954651524,0.8285446500000001,0.0017451454396025,5.0,,,,,False,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.4739916,0.00554835552179,0.7343498500000002,0.0129062484755025,0.78337305,0.0030457233182724,0.8049459000000001,0.0012649890576399,5.0,,,,,False,
cosine_distance_capped_smote,2.0,"(0, 1)","(100, 1)",5e-05,0.5267868,0.01010089337791,0.72549745,0.0072230256222725,0.75965615,0.0030422203141524,0.7789275,0.0014233889962,5.0,,,,,False,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.5154622,0.02465033921486,0.76709005,0.0005102171058225,0.7925036000000001,0.0001008675594899,0.8167274499999999,8.78343466225006e-05,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.005,0.5672526,0.0090202287453899,0.8380304000000001,6.295276624000092e-05,0.8450405,0.0008988800880499,0.8639044,0.00017808568684,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.45480065,0.0123599711017025,0.7304841499999999,0.0013521428311524,0.75012145,0.0006296033926225,0.7662120499999999,0.0004191880124224,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.5508586999999999,0.02239322646136,0.6820975,0.0068274380523,0.73015455,0.0023884342509224,0.7457439499999998,0.0016741830338725,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.001,0.5154622,0.02465033921486,0.76709005,0.0005102171058225,0.7925036000000001,0.0001008675594899,0.8167274499999999,8.78343466225006e-05,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.005,0.5672526,0.0090202287453899,0.8380304000000001,6.295276624000092e-05,0.8450405,0.0008988800880499,0.8639044,0.00017808568684,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0005,0.45480065,0.0123599711017025,0.7304841499999999,0.0013521428311524,0.75012145,0.0006296033926225,0.7662120499999999,0.0004191880124224,1.0,,,,,True,
distance_capped_smote,2.0,"(0, 1)","(100, 1)",0.0001,0.5508586999999999,0.02239322646136,0.6820975,0.0068274380523,0.73015455,0.0023884342509224,0.7457439499999998,0.0016741830338725,1.0,,,,,True,
smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.001,0.50825205,0.002020754675535,0.5771149,0.005959167925465,0.5740964749999999,0.0019279360360806,0.55200105,0.0015018181708975,,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",5e-05,0.4972265999999999,0.0007258583662899,0.5504271,0.0021798571809275,0.556987725,0.0034323415483306,0.5623747499999999,0.0028781164538375,1.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.0005,0.5042443750000001,0.0004074952847656,0.5328512000000001,0.00147587523631,0.5783759,0.0075983485193524,0.545995525,0.0028386029700056,1.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.0001,0.4894004749999999,0.0004063100698306,0.531831075,0.0038538157197631,0.535455175,0.0025868137283631,0.5438132499999999,0.0061081760593499,1.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",5e-05,0.5041169750000001,0.0015541349135056,0.5153050749999999,0.0012537512362506,0.524124675,0.0029967681766756,0.541541,0.002606966751375,5.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.0005,0.5010060000000001,0.0009665504239625,0.545744275,0.0030207288240931,0.516873675,0.0005600662315506,0.540899425,0.0018362892879756,5.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.0001,0.5019199999999999,0.0007628823332125,0.52559655,0.0016047476759599,0.54371785,0.003639585557965,0.5612977,0.00464122529626,5.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",5e-05,0.50111535,0.001318875532165,0.5247144999999999,0.0020152603381875,0.5537479750000001,0.0046532687013181,0.561925275,0.0059218464604681,10.0,,,,,False,
distance_capped_smote,3.0,"(0, 3, 1)","(20, 2, 1)",0.0005,0.506736325,0.0027466338483131,0.5611111999999999,0.0028195363351474,0.5310938,0.0013281728886225,0.535031025,0.0005587976595056,10.0,,,,,False,
